country,driving,walking,transit,date,baseflag,mean_mobility,weekday,weekno,cutoff_mean_mobility
Australia,59.24,47.21,21.28,08/04/2020,,42.576666667,4,14,63.707333333
Australia,33.19,34.06,16.63,09/04/2020,,27.96,5,14,63.707333333
Australia,36,35.99,16.78,10/04/2020,,29.59,6,14,63.707333333
Australia,26.95,31.33,13.94,11/04/2020,,24.073333333,7,14,63.707333333
Australia,31.72,37.05,16.51,12/04/2020,,28.426666667,1,15,63.707333333
Australia,53.14,45.74,21.67,13/04/2020,,40.183333333,2,15,63.707333333
Australia,55.91,47.1,21.58,14/04/2020,,41.53,3,15,63.707333333
Australia,56.56,46.3,21.98,15/04/2020,,41.613333333,4,15,63.707333333
Australia,58.77,47.84,21.84,16/04/2020,,42.816666667,5,15,63.707333333
Australia,47.51,45.82,20.13,17/04/2020,,37.82,6,15,63.707333333
Australia,36.9,38.71,17.64,18/04/2020,,31.083333333,7,15,63.707333333
Australia,53.34,43.3,21.93,19/04/2020,,39.523333333,1,16,63.707333333
Australia,56.93,47.28,22.41,20/04/2020,,42.206666667,2,16,63.707333333
Australia,58.06,47.66,22.71,21/04/2020,,42.81,3,16,63.707333333
Australia,59.69,47.17,22.49,22/04/2020,,43.116666667,4,16,63.707333333
Australia,62.87,51.03,23.78,23/04/2020,,45.893333333,5,16,63.707333333
Australia,47.84,46.68,20.96,24/04/2020,,38.493333333,6,16,63.707333333
Australia,41.89,39.3,19.06,25/04/2020,,33.416666667,7,16,63.707333333
Australia,55.39,45.09,22.74,26/04/2020,,41.073333333,1,17,63.707333333
Australia,59.09,46.07,23.8,27/04/2020,,42.986666667,2,17,63.707333333
Australia,59.46,44.06,23.76,28/04/2020,,42.426666667,3,17,63.707333333
Australia,59.46,41.71,22.35,29/04/2020,,41.173333333,4,17,63.707333333
Australia,63.12,44.69,23.58,30/04/2020,,43.796666667,5,17,63.707333333
Australia,58.4,46.44,23.52,01/05/2020,,42.786666667,6,17,63.707333333
Australia,48.67,42.74,21.41,02/05/2020,,37.606666667,7,17,63.707333333
Australia,58.18,44.28,25.1,03/05/2020,,42.52,1,18,63.707333333
Australia,62.51,48.16,25.56,04/05/2020,,45.41,2,18,63.707333333
Australia,64.04,48.55,26.55,05/05/2020,,46.38,3,18,63.707333333
Australia,66.19,48.99,26.43,06/05/2020,,47.203333333,4,18,63.707333333
Australia,71.34,53.98,28.37,07/05/2020,,51.23,5,18,63.707333333
Australia,67.64,53.94,27.93,08/05/2020,,49.836666667,6,18,63.707333333
Australia,50.96,42.87,23.76,09/05/2020,,39.196666667,7,18,63.707333333
Australia,63.56,48.27,28.5,10/05/2020,,46.776666667,1,19,63.707333333
Australia,,,,11/05/2020,,,2,19,63.707333333
Australia,,,,12/05/2020,,,3,19,63.707333333
Australia,71.12,50.66,29.89,13/05/2020,,50.556666667,4,19,63.707333333
Australia,77.24,54.93,31.44,14/05/2020,,54.536666667,5,19,63.707333333
Australia,79.75,63.26,33.85,15/05/2020,,58.953333333,6,19,63.707333333
Australia,65.88,54.18,29.61,16/05/2020,,49.89,7,19,63.707333333
Australia,72.17,53.06,32.92,17/05/2020,,52.716666667,1,20,63.707333333
Australia,73.58,54.45,33.36,18/05/2020,,53.796666667,2,20,63.707333333
Australia,75.83,54.75,34.04,19/05/2020,,54.873333333,3,20,63.707333333
Australia,76.35,52.71,33.11,20/05/2020,,54.056666667,4,20,63.707333333
Australia,81.42,56.25,35,21/05/2020,,57.556666667,5,20,63.707333333
Australia,82.51,62.29,36.56,22/05/2020,,60.453333333,6,20,63.707333333
Australia,65.78,49.48,31.04,23/05/2020,,48.766666667,7,20,63.707333333
Australia,74.12,52.74,36.09,24/05/2020,,54.316666667,1,21,63.707333333
Australia,77.1,54.77,37.03,25/05/2020,,56.3,2,21,63.707333333
Australia,79.92,56.85,38.29,26/05/2020,,58.353333333,3,21,63.707333333
Australia,82.65,59.12,38.73,27/05/2020,,60.166666667,4,21,63.707333333
Australia,88.37,60.71,40.04,28/05/2020,,63.04,5,21,63.707333333
Australia,92.7,73.11,42.98,29/05/2020,,69.596666667,6,21,63.707333333
Australia,73.04,57.03,35.88,30/05/2020,,55.316666667,7,21,63.707333333
Australia,78.07,54.1,39.46,31/05/2020,,57.21,1,22,63.707333333
Australia,80.87,56.7,40.43,01/06/2020,,59.333333333,2,22,63.707333333
Australia,84.72,60.29,41.82,02/06/2020,,62.276666667,3,22,63.707333333
Australia,88.62,61.92,42.68,03/06/2020,,64.406666667,4,22,63.707333333
Australia,100.24,68.18,46.1,04/06/2020,,71.506666667,5,22,63.707333333
Australia,104.34,86.54,51.44,05/06/2020,,80.773333333,6,22,63.707333333
Australia,83.85,67.91,41.01,06/06/2020,,64.256666667,7,22,63.707333333
Australia,85.16,58.85,39.83,07/06/2020,,61.28,1,23,63.707333333
Australia,86.92,60.79,44.71,08/06/2020,,64.14,2,23,63.707333333
Australia,88.07,61.07,44.55,09/06/2020,,64.563333333,3,23,63.707333333
Australia,90.36,65.38,45.98,10/06/2020,,67.24,4,23,63.707333333
Australia,98.28,69.2,48.26,11/06/2020,,71.913333333,5,23,63.707333333
Australia,100.97,84.38,53.46,12/06/2020,,79.603333333,6,23,63.707333333
Australia,81.74,67.1,43.97,13/06/2020,,64.27,7,23,63.707333333
Australia,86.3,63.27,46.04,14/06/2020,,65.203333333,1,24,63.707333333
Austria,100,100,,13/01/2020,1,100,2,2,63.224
Austria,101.14,101.55,,14/01/2020,,101.345,3,2,63.224
Austria,104.24,105.59,,15/01/2020,,104.915,4,2,63.224
Austria,112.21,112.24,,16/01/2020,,112.225,5,2,63.224
Austria,117.23,123.36,,17/01/2020,,120.295,6,2,63.224
Austria,117.22,131.05,,18/01/2020,,124.135,7,2,63.224
Austria,105.17,89.93,,19/01/2020,,97.55,1,3,63.224
Austria,100.7,100.6,,20/01/2020,,100.65,2,3,63.224
Austria,102.67,103.3,,21/01/2020,,102.985,3,3,63.224
Austria,104.33,105.28,,22/01/2020,,104.805,4,3,63.224
Austria,107.89,110.89,,23/01/2020,,109.39,5,3,63.224
Austria,123.67,132.87,,24/01/2020,,128.27,6,3,63.224
Austria,119.39,136.57,,25/01/2020,,127.98,7,3,63.224
Austria,105.55,92.99,,26/01/2020,,99.27,1,4,63.224
Austria,104.42,105.8,,27/01/2020,,105.11,2,4,63.224
Austria,106.42,105.38,,28/01/2020,,105.9,3,4,63.224
Austria,106.1,107.8,,29/01/2020,,106.95,4,4,63.224
Austria,108.47,113.19,,30/01/2020,,110.83,5,4,63.224
Austria,125.62,132.21,,31/01/2020,,128.915,6,4,63.224
Austria,134.87,148.15,,01/02/2020,,141.51,7,4,63.224
Austria,109.33,101.66,,02/02/2020,,105.495,1,5,63.224
Austria,109.04,106.52,,03/02/2020,,107.78,2,5,63.224
Austria,107.88,106.85,,04/02/2020,,107.365,3,5,63.224
Austria,110.15,105.75,,05/02/2020,,107.95,4,5,63.224
Austria,107.4,106.66,,06/02/2020,,107.03,5,5,63.224
Austria,127.94,126.55,,07/02/2020,,127.245,6,5,63.224
Austria,146.79,142.55,,08/02/2020,,144.67,7,5,63.224
Austria,116.74,103.86,,09/02/2020,,110.3,1,6,63.224
Austria,109.94,110.43,,10/02/2020,,110.185,2,6,63.224
Austria,112.72,114.55,,11/02/2020,,113.635,3,6,63.224
Austria,113.59,114.2,,12/02/2020,,113.895,4,6,63.224
Austria,116.37,123.11,,13/02/2020,,119.74,5,6,63.224
Austria,145.47,148.29,,14/02/2020,,146.88,6,6,63.224
Austria,158.95,165.31,,15/02/2020,,162.13,7,6,63.224
Austria,120.22,113.75,,16/02/2020,,116.985,1,7,63.224
Austria,113.56,125.35,,17/02/2020,,119.455,2,7,63.224
Austria,113.49,127.47,,18/02/2020,,120.48,3,7,63.224
Austria,117.98,125.25,,19/02/2020,,121.615,4,7,63.224
Austria,117.11,132.26,,20/02/2020,,124.685,5,7,63.224
Austria,142.35,142.4,,21/02/2020,,142.375,6,7,63.224
Austria,156.99,166.41,,22/02/2020,,161.7,7,7,63.224
Austria,114.15,114.7,,23/02/2020,,114.425,1,8,63.224
Austria,111.17,125.95,,24/02/2020,,118.56,2,8,63.224
Austria,109,125.66,,25/02/2020,,117.33,3,8,63.224
Austria,108.98,115.47,,26/02/2020,,112.225,4,8,63.224
Austria,113.71,122.28,,27/02/2020,,117.995,5,8,63.224
Austria,138.1,129.96,,28/02/2020,,134.03,6,8,63.224
Austria,130.25,134.42,,29/02/2020,,132.335,7,8,63.224
Austria,106.13,98.99,,01/03/2020,,102.56,1,9,63.224
Austria,103.21,111.8,,02/03/2020,,107.505,2,9,63.224
Austria,104.24,110.27,,03/03/2020,,107.255,3,9,63.224
Austria,111.11,112.82,,04/03/2020,,111.965,4,9,63.224
Austria,111.25,120.92,,05/03/2020,,116.085,5,9,63.224
Austria,123.46,133.87,,06/03/2020,,128.665,6,9,63.224
Austria,121.17,136.39,,07/03/2020,,128.78,7,9,63.224
Austria,109.52,97.8,,08/03/2020,,103.66,1,10,63.224
Austria,102.15,104.56,,09/03/2020,,103.355,2,10,63.224
Austria,98.85,98.53,,10/03/2020,,98.69,3,10,63.224
Austria,92.94,93.87,,11/03/2020,,93.405,4,10,63.224
Austria,86.76,89.3,,12/03/2020,,88.03,5,10,63.224
Austria,86.98,68.36,,13/03/2020,,77.67,6,10,63.224
Austria,64.33,55.3,,14/03/2020,,59.815,7,10,63.224
Austria,49.07,36.38,,15/03/2020,,42.725,1,11,63.224
Austria,40.52,28.86,,16/03/2020,,34.69,2,11,63.224
Austria,37.03,25.53,,17/03/2020,,31.28,3,11,63.224
Austria,37.41,31.77,,18/03/2020,,34.59,4,11,63.224
Austria,36.14,32.53,,19/03/2020,,34.335,5,11,63.224
Austria,34.41,32.38,,20/03/2020,,33.395,6,11,63.224
Austria,24.83,18.54,,21/03/2020,,21.685,7,11,63.224
Austria,27.11,20.63,,22/03/2020,,23.87,1,12,63.224
Austria,33.29,23.85,,23/03/2020,,28.57,2,12,63.224
Austria,33.44,25.22,,24/03/2020,,29.33,3,12,63.224
Austria,33.69,23.88,,25/03/2020,,28.785,4,12,63.224
Austria,34.36,25.66,,26/03/2020,,30.01,5,12,63.224
Austria,35.61,31.85,,27/03/2020,,33.73,6,12,63.224
Austria,32.88,35.26,,28/03/2020,,34.07,7,12,63.224
Austria,32.93,27.22,,29/03/2020,,30.075,1,13,63.224
Austria,35.85,25.06,,30/03/2020,,30.455,2,13,63.224
Austria,38.57,28.08,,31/03/2020,,33.325,3,13,63.224
Austria,39.62,31.19,,01/04/2020,,35.405,4,13,63.224
Austria,40.34,32.78,,02/04/2020,,36.56,5,13,63.224
Austria,38.34,31.95,,03/04/2020,,35.145,6,13,63.224
Austria,33.05,31.59,,04/04/2020,,32.32,7,13,63.224
Austria,39.2,39.51,,05/04/2020,,39.355,1,14,63.224
Austria,44.15,36.79,,06/04/2020,,40.47,2,14,63.224
Austria,46.62,39.81,,07/04/2020,,43.215,3,14,63.224
Austria,47.85,40.71,,08/04/2020,,44.28,4,14,63.224
Austria,48.81,41.69,,09/04/2020,,45.25,5,14,63.224
Austria,45.09,40.48,,10/04/2020,,42.785,6,14,63.224
Austria,36.78,38.8,,11/04/2020,,37.79,7,14,63.224
Austria,35.06,39.48,,12/04/2020,,37.27,1,15,63.224
Austria,42.33,33.92,,13/04/2020,,38.125,2,15,63.224
Austria,51.14,35.47,,14/04/2020,,43.305,3,15,63.224
Austria,53.88,41.26,,15/04/2020,,47.57,4,15,63.224
Austria,56.02,45.58,,16/04/2020,,50.8,5,15,63.224
Austria,54.07,45.03,,17/04/2020,,49.55,6,15,63.224
Austria,45.63,43.04,,18/04/2020,,44.335,7,15,63.224
Austria,45.82,32.29,,19/04/2020,,39.055,1,16,63.224
Austria,58.87,44.2,,20/04/2020,,51.535,2,16,63.224
Austria,59.22,44.93,,21/04/2020,,52.075,3,16,63.224
Austria,60.21,47.59,,22/04/2020,,53.9,4,16,63.224
Austria,60.76,48.07,,23/04/2020,,54.415,5,16,63.224
Austria,57.52,44.41,,24/04/2020,,50.965,6,16,63.224
Austria,50.31,43.01,,25/04/2020,,46.66,7,16,63.224
Austria,57.18,48.66,,26/04/2020,,52.92,1,17,63.224
Austria,60.96,44.67,,27/04/2020,,52.815,2,17,63.224
Austria,62.63,47.74,,28/04/2020,,55.185,3,17,63.224
Austria,62.29,40.06,,29/04/2020,,51.175,4,17,63.224
Austria,64.44,46.55,,30/04/2020,,55.495,5,17,63.224
Austria,61.2,46.62,,01/05/2020,,53.91,6,17,63.224
Austria,62.46,49.18,,02/05/2020,,55.82,7,17,63.224
Austria,66.38,46.38,,03/05/2020,,56.38,1,18,63.224
Austria,74.19,54.51,,04/05/2020,,64.35,2,18,63.224
Austria,74.04,53.07,,05/05/2020,,63.555,3,18,63.224
Austria,78.21,56.95,,06/05/2020,,67.58,4,18,63.224
Austria,80.89,61.4,,07/05/2020,,71.145,5,18,63.224
Austria,83.51,63.62,,08/05/2020,,73.565,6,18,63.224
Austria,71.17,55.41,,09/05/2020,,63.29,7,18,63.224
Austria,69.52,45.27,,10/05/2020,,57.395,1,19,63.224
Austria,,,,11/05/2020,,,2,19,63.224
Austria,,,,12/05/2020,,,3,19,63.224
Austria,82.07,56.28,,13/05/2020,,69.175,4,19,63.224
Austria,81.45,55.44,,14/05/2020,,68.445,5,19,63.224
Austria,82.33,54.72,,15/05/2020,,68.525,6,19,63.224
Austria,77.45,59.94,,16/05/2020,,68.695,7,19,63.224
Austria,84.79,60.89,,17/05/2020,,72.84,1,20,63.224
Austria,91.52,71.56,,18/05/2020,,81.54,2,20,63.224
Austria,92.97,71.7,,19/05/2020,,82.335,3,20,63.224
Austria,98.43,71.21,,20/05/2020,,84.82,4,20,63.224
Austria,94.3,68.8,,21/05/2020,,81.55,5,20,63.224
Austria,95.35,76.04,,22/05/2020,,85.695,6,20,63.224
Austria,79.58,56.69,,23/05/2020,,68.135,7,20,63.224
Austria,86.13,52.92,,24/05/2020,,69.525,1,21,63.224
Austria,90.85,62.19,,25/05/2020,,76.52,2,21,63.224
Austria,94.31,66.45,,26/05/2020,,80.38,3,21,63.224
Austria,97.31,75.84,,27/05/2020,,86.575,4,21,63.224
Austria,98.09,67.17,,28/05/2020,,82.63,5,21,63.224
Austria,107.06,77.68,,29/05/2020,,92.37,6,21,63.224
Austria,95.49,75.37,,30/05/2020,,85.43,7,21,63.224
Austria,85.66,51.95,,31/05/2020,,68.805,1,22,63.224
Austria,113.69,80.63,,01/06/2020,,97.16,2,22,63.224
Austria,111.56,85.05,,02/06/2020,,98.305,3,22,63.224
Austria,109.53,83.34,,03/06/2020,,96.435,4,22,63.224
Austria,111.11,87.02,,04/06/2020,,99.065,5,22,63.224
Austria,114,84.65,,05/06/2020,,99.325,6,22,63.224
Austria,107.45,92.45,,06/06/2020,,99.95,7,22,63.224
Austria,103.32,64.72,,07/06/2020,,84.02,1,23,63.224
Austria,108.74,80.21,,08/06/2020,,94.475,2,23,63.224
Austria,113.08,84.13,,09/06/2020,,98.605,3,23,63.224
Austria,126.42,82.75,,10/06/2020,,104.585,4,23,63.224
Austria,125.28,93.81,,11/06/2020,,109.545,5,23,63.224
Austria,131.9,112.65,,12/06/2020,,122.275,6,23,63.224
Austria,118.86,95.66,,13/06/2020,,107.26,7,23,63.224
Austria,114.42,58.08,,14/06/2020,,86.25,1,24,63.224
Belgium,100,100,100,13/01/2020,1,100,2,2,65.864333333
Belgium,101.19,101.46,98.67,14/01/2020,,100.44,3,2,65.864333333
Belgium,107.49,110.44,105.01,15/01/2020,,107.64666667,4,2,65.864333333
Belgium,107.67,118.86,105.87,16/01/2020,,110.8,5,2,65.864333333
Belgium,117.38,139.1,113.55,17/01/2020,,123.34333333,6,2,65.864333333
Belgium,119.32,174.99,110.73,18/01/2020,,135.01333333,7,2,65.864333333
Belgium,102.68,111.72,100.53,19/01/2020,,104.97666667,1,3,65.864333333
Belgium,103.67,105.08,105.62,20/01/2020,,104.79,2,3,65.864333333
Belgium,107.83,113.37,110.39,21/01/2020,,110.53,3,3,65.864333333
Belgium,110,119.64,114.35,22/01/2020,,114.66333333,4,3,65.864333333
Belgium,108.65,118.63,111.03,23/01/2020,,112.77,5,3,65.864333333
Belgium,116.76,141.59,116.9,24/01/2020,,125.08333333,6,3,65.864333333
Belgium,120.76,174.68,116.25,25/01/2020,,137.23,7,3,65.864333333
Belgium,104.16,119.37,106.64,26/01/2020,,110.05666667,1,4,65.864333333
Belgium,105.12,115.72,113.29,27/01/2020,,111.37666667,2,4,65.864333333
Belgium,106.85,119.7,115.8,28/01/2020,,114.11666667,3,4,65.864333333
Belgium,111.21,127.83,117.19,29/01/2020,,118.74333333,4,4,65.864333333
Belgium,112.96,132.95,118.26,30/01/2020,,121.39,5,4,65.864333333
Belgium,127.96,160.33,126.13,31/01/2020,,138.14,6,4,65.864333333
Belgium,122.89,178.82,122.24,01/02/2020,,141.31666667,7,4,65.864333333
Belgium,104.88,118.45,115.06,02/02/2020,,112.79666667,1,5,65.864333333
Belgium,106.02,118.08,119.32,03/02/2020,,114.47333333,2,5,65.864333333
Belgium,109.17,117.56,117.23,04/02/2020,,114.65333333,3,5,65.864333333
Belgium,111.05,131.86,121.7,05/02/2020,,121.53666667,4,5,65.864333333
Belgium,111.1,137.37,121.67,06/02/2020,,123.38,5,5,65.864333333
Belgium,123.19,166.1,134.02,07/02/2020,,141.10333333,6,5,65.864333333
Belgium,129.25,195.81,134.78,08/02/2020,,153.28,7,5,65.864333333
Belgium,97.76,107.52,119.52,09/02/2020,,108.26666667,1,6,65.864333333
Belgium,109.52,125.29,132.55,10/02/2020,,122.45333333,2,6,65.864333333
Belgium,111.55,136.11,130.72,11/02/2020,,126.12666667,3,6,65.864333333
Belgium,115.6,141.76,130.33,12/02/2020,,129.23,4,6,65.864333333
Belgium,118.19,144.84,131.96,13/02/2020,,131.66333333,5,6,65.864333333
Belgium,131.29,195.2,139.68,14/02/2020,,155.39,6,6,65.864333333
Belgium,135.91,235.37,142.1,15/02/2020,,171.12666667,7,6,65.864333333
Belgium,110.6,135.03,123.14,16/02/2020,,122.92333333,1,7,65.864333333
Belgium,115.29,146.08,134.04,17/02/2020,,131.80333333,2,7,65.864333333
Belgium,120.26,156.85,139.53,18/02/2020,,138.88,3,7,65.864333333
Belgium,121.9,160.02,141.82,19/02/2020,,141.24666667,4,7,65.864333333
Belgium,123.29,163.25,138.11,20/02/2020,,141.55,5,7,65.864333333
Belgium,133.24,168.21,137.78,21/02/2020,,146.41,6,7,65.864333333
Belgium,123.59,189.77,126.99,22/02/2020,,146.78333333,7,7,65.864333333
Belgium,105.29,125.25,118.46,23/02/2020,,116.33333333,1,8,65.864333333
Belgium,116.44,145.88,136.73,24/02/2020,,133.01666667,2,8,65.864333333
Belgium,116.56,155.27,135.58,25/02/2020,,135.80333333,3,8,65.864333333
Belgium,118.01,147.4,136.45,26/02/2020,,133.95333333,4,8,65.864333333
Belgium,117.4,144.5,137.36,27/02/2020,,133.08666667,5,8,65.864333333
Belgium,125.62,159.23,133.34,28/02/2020,,139.39666667,6,8,65.864333333
Belgium,119.54,169.08,114.62,29/02/2020,,134.41333333,7,8,65.864333333
Belgium,103.95,113.57,108.56,01/03/2020,,108.69333333,1,9,65.864333333
Belgium,107.71,112.05,120.18,02/03/2020,,113.31333333,2,9,65.864333333
Belgium,108.25,129.9,123.09,03/03/2020,,120.41333333,3,9,65.864333333
Belgium,115.66,137.21,127.58,04/03/2020,,126.81666667,4,9,65.864333333
Belgium,118.33,136.47,132.54,05/03/2020,,129.11333333,5,9,65.864333333
Belgium,127.52,162.68,138.6,06/03/2020,,142.93333333,6,9,65.864333333
Belgium,129.93,209.67,134.85,07/03/2020,,158.15,7,9,65.864333333
Belgium,107.09,115.49,114.29,08/03/2020,,112.29,1,10,65.864333333
Belgium,108.15,118.11,118.1,09/03/2020,,114.78666667,2,10,65.864333333
Belgium,105.81,116.42,112.37,10/03/2020,,111.53333333,3,10,65.864333333
Belgium,105.97,119.12,115.74,11/03/2020,,113.61,4,10,65.864333333
Belgium,87.63,108.4,91.05,12/03/2020,,95.693333333,5,10,65.864333333
Belgium,81.16,91.05,71.94,13/03/2020,,81.383333333,6,10,65.864333333
Belgium,63.44,68.37,52.67,14/03/2020,,61.493333333,7,10,65.864333333
Belgium,56.86,59.68,46.28,15/03/2020,,54.273333333,1,11,65.864333333
Belgium,60.42,55.93,44.63,16/03/2020,,53.66,2,11,65.864333333
Belgium,56.34,55.2,37.76,17/03/2020,,49.766666667,3,11,65.864333333
Belgium,44.1,49.46,27.77,18/03/2020,,40.443333333,4,11,65.864333333
Belgium,38.45,41.63,23,19/03/2020,,34.36,5,11,65.864333333
Belgium,36.98,35.99,21.03,20/03/2020,,31.333333333,6,11,65.864333333
Belgium,32.06,47.51,21.05,21/03/2020,,33.54,7,11,65.864333333
Belgium,32.36,53.95,21.57,22/03/2020,,35.96,1,12,65.864333333
Belgium,36.3,44.24,22.47,23/03/2020,,34.336666667,2,12,65.864333333
Belgium,38.73,46.66,22.29,24/03/2020,,35.893333333,3,12,65.864333333
Belgium,38.62,48.17,21.31,25/03/2020,,36.033333333,4,12,65.864333333
Belgium,39.03,48.13,21.7,26/03/2020,,36.286666667,5,12,65.864333333
Belgium,40.38,51.28,22.19,27/03/2020,,37.95,6,12,65.864333333
Belgium,35.25,56.67,21.64,28/03/2020,,37.853333333,7,12,65.864333333
Belgium,29.76,34.5,18.76,29/03/2020,,27.673333333,1,13,65.864333333
Belgium,37.08,39.4,21.45,30/03/2020,,32.643333333,2,13,65.864333333
Belgium,39,45.78,21.28,31/03/2020,,35.353333333,3,13,65.864333333
Belgium,40.52,47.55,20.24,01/04/2020,,36.103333333,4,13,65.864333333
Belgium,39.51,41.01,19.84,02/04/2020,,33.453333333,5,13,65.864333333
Belgium,41.05,46.98,21.43,03/04/2020,,36.486666667,6,13,65.864333333
Belgium,38.02,62.98,23.19,04/04/2020,,41.396666667,7,13,65.864333333
Belgium,38.44,71.96,25.02,05/04/2020,,45.14,1,14,65.864333333
Belgium,43.29,53.38,23.97,06/04/2020,,40.213333333,2,14,65.864333333
Belgium,46.58,64.11,25.85,07/04/2020,,45.513333333,3,14,65.864333333
Belgium,48.56,66.82,26.39,08/04/2020,,47.256666667,4,14,65.864333333
Belgium,49.18,66.84,26.7,09/04/2020,,47.573333333,5,14,65.864333333
Belgium,51.57,73.06,26.55,10/04/2020,,50.393333333,6,14,65.864333333
Belgium,47.49,87.01,27.17,11/04/2020,,53.89,7,14,65.864333333
Belgium,37.88,73.26,26.24,12/04/2020,,45.793333333,1,15,65.864333333
Belgium,37.2,51.46,23.95,13/04/2020,,37.536666667,2,15,65.864333333
Belgium,46.52,53.49,26.06,14/04/2020,,42.023333333,3,15,65.864333333
Belgium,49.42,65.45,27.54,15/04/2020,,47.47,4,15,65.864333333
Belgium,51.74,70.6,26.97,16/04/2020,,49.77,5,15,65.864333333
Belgium,50.94,68.34,26.15,17/04/2020,,48.476666667,6,15,65.864333333
Belgium,41.76,53.51,22.72,18/04/2020,,39.33,7,15,65.864333333
Belgium,44.35,72.05,26.48,19/04/2020,,47.626666667,1,16,65.864333333
Belgium,50.04,59.11,26.57,20/04/2020,,45.24,2,16,65.864333333
Belgium,51.51,61.02,26.91,21/04/2020,,46.48,3,16,65.864333333
Belgium,54.36,66.65,27.99,22/04/2020,,49.666666667,4,16,65.864333333
Belgium,54.25,67.61,27.93,23/04/2020,,49.93,5,16,65.864333333
Belgium,52.29,65.62,26.32,24/04/2020,,48.076666667,6,16,65.864333333
Belgium,49.02,76.05,28.81,25/04/2020,,51.293333333,7,16,65.864333333
Belgium,49.02,83.69,29.93,26/04/2020,,54.213333333,1,17,65.864333333
Belgium,52.77,60.73,28.2,27/04/2020,,47.233333333,2,17,65.864333333
Belgium,51.69,42.77,25.95,28/04/2020,,40.136666667,3,17,65.864333333
Belgium,54.59,50.36,26.25,29/04/2020,,43.733333333,4,17,65.864333333
Belgium,54.06,51.45,28.09,30/04/2020,,44.533333333,5,17,65.864333333
Belgium,48.03,51.8,27.73,01/05/2020,,42.52,6,17,65.864333333
Belgium,50.82,60.18,27.1,02/05/2020,,46.033333333,7,17,65.864333333
Belgium,54.76,74.43,33.19,03/05/2020,,54.126666667,1,18,65.864333333
Belgium,61.76,61.5,32.5,04/05/2020,,51.92,2,18,65.864333333
Belgium,64.06,64.98,32.93,05/05/2020,,53.99,3,18,65.864333333
Belgium,66.62,71.65,35.82,06/05/2020,,58.03,4,18,65.864333333
Belgium,68.02,73.34,36.1,07/05/2020,,59.153333333,5,18,65.864333333
Belgium,70.58,76.81,35.53,08/05/2020,,60.973333333,6,18,65.864333333
Belgium,71.02,92.44,35.21,09/05/2020,,66.223333333,7,18,65.864333333
Belgium,63.67,58.24,35.31,10/05/2020,,52.406666667,1,19,65.864333333
Belgium,,,,11/05/2020,,,2,19,65.864333333
Belgium,,,,12/05/2020,,,3,19,65.864333333
Belgium,78.93,71.3,42.2,13/05/2020,,64.143333333,4,19,65.864333333
Belgium,80.15,73.78,43.37,14/05/2020,,65.766666667,5,19,65.864333333
Belgium,82.62,79.51,40.9,15/05/2020,,67.676666667,6,19,65.864333333
Belgium,76.8,85.02,41.03,16/05/2020,,67.616666667,7,19,65.864333333
Belgium,75.06,85.14,46.06,17/05/2020,,68.753333333,1,20,65.864333333
Belgium,85.65,80.88,52.08,18/05/2020,,72.87,2,20,65.864333333
Belgium,89.42,86.21,50.94,19/05/2020,,75.523333333,3,20,65.864333333
Belgium,90.23,91.32,49.39,20/05/2020,,76.98,4,20,65.864333333
Belgium,81.12,90.34,47.07,21/05/2020,,72.843333333,5,20,65.864333333
Belgium,90.63,85.3,47.46,22/05/2020,,74.463333333,6,20,65.864333333
Belgium,84.03,86.66,46.17,23/05/2020,,72.286666667,7,20,65.864333333
Belgium,80.06,73.35,47.36,24/05/2020,,66.923333333,1,21,65.864333333
Belgium,93.93,83.01,54.74,25/05/2020,,77.226666667,2,21,65.864333333
Belgium,95.87,89.03,54.93,26/05/2020,,79.943333333,3,21,65.864333333
Belgium,98.57,91.35,55.41,27/05/2020,,81.776666667,4,21,65.864333333
Belgium,98.64,89.95,54.72,28/05/2020,,81.103333333,5,21,65.864333333
Belgium,103.37,93.75,54.77,29/05/2020,,83.963333333,6,21,65.864333333
